CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
F9097,clothing-accessories,0
F9097,lifestyle,0
F9105,barbie-sale,0
F9109,barbie-sale,0
G0292,barbie-sale,0
G0293,barbie-sale,0
G0294,barbie-sale,0
G0295,barbie-sale,0
19739,pop-culture-barbie-dolls,0
19739,coca-cola-barbie-series,0
19739,all-signature-gallery,0
19739,1990s-barbie-dolls,0
19739,collector-edition,0
20662,designer-barbie-dolls,0
20662,all-signature-gallery,0
20662,1990s-barbie-dolls,0
20662,limited-edition,0
53976,all-signature-gallery,0
53976,barbie-special-occasion-dolls,0
53976,2000s-barbie-dolls,0
53976,collector-edition,0
56218,all-signature-gallery,0
56218,barbie-dolls-of-the-world-princess-collection,0
56218,barbie-dolls-of-the-world,0
56218,2000s-barbie-dolls,0
56218,collector-edition,0
12792,world-culture,0
12792,great-eras-collection,0
12792,all-signature-gallery,0
12792,1990s-barbie-dolls,0
12792,collector-edition,0
12999,signature-fashion-dolls,0
12999,classique-collection,0
12999,all-signature-gallery,0
12999,1990s-barbie-dolls,0
12999,collector-edition,0
17451,hollywood-legends-collection,0
17451,barbie-hollywood-dolls,0
17451,all-signature-gallery,0
17451,1990s-barbie-dolls,0
17451,collector-edition,0
17645,barbie-loves-lucy,0
17645,barbie-hollywood-dolls,0
17645,all-signature-gallery,0
17645,1990s-barbie-dolls,0
17645,collector-edition,0
17832,happy-holidays-series,0
17832,barbie-special-occasion-dolls,0
17832,all-signature-gallery,0
17832,1990s-barbie-dolls,0
17832,special-edition,0
13168,designer-barbie-dolls,0
