CatalogEntryParentProductRelationship
PartNumber,ParentPartNumber,Sequence
CCGD31A.BLU.XL,CCGD31,0
CCGD37A.BLA.L,CCGD37,0
CCGD37A.BLA.M,CCGD37,0
CCGD37A.BLA.S,CCGD37,0
CCGD37A.BLA.XS,CCGD37,0
CCMN75B.BLA.6,CCMN75,0
CCHG95A.COR.7,CCHG95,0
CBKK14A.WHI.6,CBKK14,0
CGL91C.PIN.S,CCGL91,0
CF5419,CCLH50,0
CF5460,CCLH50,0
CF5451,CCLH50,0
CCJH71.PIN.6X,CCJH71,0
CDFN60.STR.4,CDFN60,0
CDFN60.STR.6,CDFN60,0
CDFN60.STR.6X,CDFN60,0
CDFN60.STR.7,CDFN60,0
CGL91C.PIN.M,CCGL91,0
CCGL92.PIN.M,CCGL92,0
CBKG63A.MUL.M/L,CBKG63,0
CCMN72B.MUL.10,CCMN72,0
CCMN72B.MUL.14,CCMN72,0
CCMN72B.MUL.16,CCMN72,0
CBKG63A.MUL.XS/S,CBKG63,0
CBKG62A.WHI.S,CBKG62,0
CBKG62A.WHI.XS,CBKG62,0
CCHD53.PRI.7,CCHD53,0
CCHD53.PRI.12,CCHD53,0
CCHD53.PRI.8,CCHD53,0
CG0644.PIN.S,CG0644,0
CG0644.PIN.XL,CG0644,0
CG0613.CHA.10,CG0613,0
CG0613.CHA.14,CG0613,0
CG0613.CHA.12,CG0613,0
CG0613.CHA.16,CG0613,0
CG0613.CHA.7,CG0613,0
CG0616.STR.6,CG0616,0
CG0616.STR.14,CG0616,0
CG0616.STR.7,CG0616,0
CG0616.STR.12,CG0616,0
CG0613.CHA.8,CG0613,0
CG0616.STR.10,CG0616,0
CG0616.STR.16,CG0616,0
T6467.GRE.S,T6467,0
T6467.GRE.XL,T6467,0
DRT25A.AQU.6,DRT25,0
CMV20.GOL.12,CMV20,0
CMV20.GOL.6,CMV20,0
CMV20.GOL.8,CMV20,0
W0990.BER.L,W0990,0
W0990.BER.M,W0990,0
W0990.BER.S,W0990,0
W0990.BER.XL,W0990,0
W0990.BER.XS,W0990,0
T6469.PIN.M,T6469,0
T6469.PIN.S,T6469,0
T6469.PIN.XL,T6469,0
T6469.PIN.L,T6469,0
BKB70.GRA.L,BKB70,0
BKB70.GRA.XS,BKB70,0
BKB70.GRA.M,BKB70,0
BKB70.GRA.S,BKB70,0
BKB70.GRA.XL,BKB70,0
W0569.RED.S,W0569,0
W0569.RED.L,W0569,0
W0569.RED.M,W0569,0
CF6594.AQU.L,CF6594,0
CF6594.AQU.M,CF6594,0
CF6594.AQU.S,CF6594,0
CF5129.BER.XS,CF5129,0
CF5536,CCLH48,0
CF5544,CCLH48,0
CF6165.RED.10,CF6165,0
CF6165.RED.6,CF6165,0
CF6165.RED.7,CF6165,0
CF6298.WHI.XL,CF6298,0
CCMV17.RED.XL,CCMV17,0
CCMV21.BLA.10,CCMV21,0
CCMV21.BLA.12,CCMV21,0
CCMV21.BLA.14,CCMV21,0
CBKH59.CBLU.8,CBKH59,0
CBKH59.CBLU.12,CBKH59,0
CBKH65.CRE.M,CBKH65,0
CBKH77.GRA.7,CBKH77,0
CF5343.AQU.XL,CF5343,0
CBKH59.BLU.8,CBKH59,0
CF0723.PIN.L,CF0723,0
CF0725.GRA.M,CF0725,0
CCJT54.PRI.14,CCJT54,0
CCLF87.BLU.8,CCLF87,0
CCGD31A.BLU.S,CCGD31,0
W0569.RED.XL,W0569,0
BKB74.PUR.L,BKB74,0
BKB74.PUR.M,BKB74,0
BKB74.PUR.S,BKB74,0
DLB46.BER.L,DLB46,0
DLB46.BER.M,DLB46,0
F8702.BER.XS,F8702,0
F8702.BER.XL,F8702,0
F8702.BER.S,F8702,0
F8702.BER.M,F8702,0
F8702.BER.L,F8702,0
F2325.TUR.5,F2325,0
CJT54.PRI.7,CJT54,0
CJT54.PRI.10,CJT54,0
CJT54.PRI.12,CJT54,0
CJT54.PRI.14,CJT54,0
CJT54.PRI.16,CJT54,0
CJT54.PRI.8,CJT54,0
CJT54.PRI.6,CJT54,0
G0642.TUR.M,SIZESKU8,0
G0642.TUR.L,SIZESKU8,0
CG0642.TUR.S,SIZESKU8,0
F7072.BER.XL,F7072,0
F7072.BER.XS,F7072,0
F7124A.PIN.L,F7124A,0
F7124A.PIN.XS,F7124A,0
F7126.L,F7126,0
F7126.M,F7126,0
F7126.S,F7126,0
F7126.XL,F7126,0
BKG61A.TAN.10,BKG61,0
BKG61A.TAN.12,BKG61,0
BKG61A.TAN.14,BKG61,0
BKG61A.TAN.16,BKG61,0
BKG61A.TAN.8,BKG61,0
G0435.BER.4,G0435,0
G0435.BER.5,G0435,0
G0435.BER.6X,G0435,0
G0435.BER.7,G0435,0
G0437.WHI.S/M,G0437,0
G0490.YEL.L,G0490,0
G0490.YEL.M,G0490,0
G0490.YEL.XS,G0490,0
G0493.PRI.14,G0493,0
G0608.WHI.M,G0608,0
G0612.PUR.L,G0612,0
G0612.PUR.M,G0612,0
G0612.PUR.XL,G0612,0
G0616.STR.6,G0616,0
G0616.STR.7,G0616,0
G0617.PER.L,G0617,0
G0617.PER.S,G0617,0
G0617.PER.XS,G0617,0
G0630,CLH51,0
CBKH23.PIN.L,CBKH23,0
CBKH23.PIN.XL,CBKH23,0
CBKH63.CRE.S,CBKH63,0
CBKH65.CRE.S,CBKH65,0
CBKH77.GRA.8,CBKH77,0
CBKH77.GRA.14,CBKH77,0
CBKH91.PIN.XL,CBKH91,0
CF8514.PRI.XL,CF8514,0
CF8516.WHI.M,CF8516,0
CF8516.WHI.XL,CF8516,0
CCKJ04-OC,CCKJ04,0
CCLF62,CDKH67,0
CBKH59.BLU.10,CBKH59,0
CBKH59.BLU.6,CBKH59,0
CCMG62.RED.L,CCMG62,0
CGL91C.PIN.XL,CCGL91,0
CF0723.PIN.S,CF0723,0
CF0725.GRA.S,CF0725,0
CBKG60-OC,CCLH48,0
CCMV17.RED.L,CCMV17,0
CF2336.IVO.5,CF2336,0
CBKH40.PLA.14,CBKH40,0
CCGL92.PIN.XL,CCGL92,0
CCKW11.FUS.S,CCKW11,0
CF8120.PRI.16,CF8120,0
CF8120.PRI.8,CF8120,0
CCMV20.GOL.10,CCMV20,0
CBKG93.TEA.7,CBKG93,0
CBKH64.CRE.XS,CBKH64,0
CF3515.PIN.XL,CF3515,0
CF6165.RED.16,CF6165,0
CF8518.ORA.XL,CF8518,0
CG0642.TUR.XL,CG0642,0
CCMV18.RED.L,CCMV18,0
CBKH21.PIN.S,CBKH21,0
CBKH21.PIN.M,CBKH21,0
CBKH91.PIN.XS,CBKH91,0
CF8514.PRI.L,CF8514,0
CG0435.BER.3,CG0435,0
CG0435.BER.6X,CG0435,0
CCLF64,CDKH67,0
CF5343.AQU.S,CF5343,0
CBKH59.BLU.14,CBKH59,0
DHV64C.AQU.14,CDHV64,0
CF0723.PIN.XS,CF0723,0
CJT54-OC,CCJT54,0
CCLF87.BLU.6,CCLF87,0
CF2336.IVO.6,CF2336,0
CBKH40.PLA.16,CBKH40,0
CCKW12.COR.S,CCKW12,0
CF8120.PRI.10,CF8120,0
CCMV19.RED.14,CCMV19,0
CF7527.GRA.7,CF7527,0
CF5129.BER.L,CF5129,0
CF5341.PUR.XL,CF5341,0
CF5415,CCLH50,0
CF6298.WHI.S,CF6298,0
CF8518.ORA.M,CF8518,0
CG0612.PUR.M,CG0612,0
CG0642.TUR.L,CG0642,0
CG0642.TUR.M,CG0642,0
CCMV21.BLA.7,CCMV21,0
CBKH21.PIN.XS,CBKH21,0
CBKH59.CBLU.7,CBKH59,0
CBKH63.CRE.XS,CBKH63,0
CBKH91.PIN.S,CBKH91,0
CG0435.BER.6,CG0435,0
CG0437.WHI.S/M,CG0437,0
CCLF61,CDKH67,0
DHV64C.AQU.12,CDHV64,0
CGL91C.PIN.L,CCGL91,0
CCJT54.PRI.10,CCJT54,0
CGL16-0006,CGL16,0
DRP19-0007,DRP19,0
DRP19-0006,DRP19,0
DRP19-0005,DRP19,0
DRP19-0004,DRP19,0
DRP19-0003,DRP19,0
DKL83-0007,DKL83,0
DKL83-0006,DKL83,0
DKL83-0005,DKL83,0
DKL83-0004,DKL83,0
DKL83-0003,DKL83,0
DGD91-0008,DGD91,0
DGD91-0007,DGD91,0
DGD91-0006,DGD91,0
DGD91-0005,DGD91,0
DGD91-0004,DGD91,0
DGD91-0003,DGD91,0
CMK37-0007,CMK37,0
CMK37-0006,CMK37,0
CMK37-0005,CMK37,0
CMK37-0004,CMK37,0
CMK37-0003,CMK37,0
CKL51-0007,CKL51,0
CKL51-0006,CKL51,0
CKL51-0005,CKL51,0
CKL51-0004,CKL51,0
CKL51-0003,CKL51,0
CGL16-0007,CGL16,0
CGL16-0005,CGL16,0
CGL16-0004,CGL16,0
CGL16-0003,CGL16,0
CGL14-0007,CGL14,0
CGL14-0006,CGL14,0
CGL14-0005,CGL14,0
CGL14-0004,CGL14,0
CGL14-0003,CGL14,0
CGL17-0007,CGL17,0
CGL17-0006,CGL17,0
CGL17-0005,CGL17,0
CGL17-0004,CGL17,0
CGL17-0003,CGL17,0
CCMN73B.AQU.L,CCMN73,0
CBKG62A.WHI.XL,CBKG62,0
CCMN73B.AQU.XS,CCMN73,0
CCJH71.PIN.7,CCJH71,0
CCJH71.PIN.4,CCJH71,0
CG0612.PUR.XS,CG0612,0
CCMG46.CRE.3,CCMG46,0
CCMG46.CRE.4,CCMG46,0
CCMG46.CRE.5,CCMG46,0
CCMG46.CRE.6,CCMG46,0
CF8120.PRI.7,CF8120,0
CCLT15-OC,CCLT15,0
CF8138.PIN.L,CF8138,0
CCHD53.PRI.10,CCHD53,0
CBKH63.CRE.L,CBKH63,0
CCHD51.PCH.16,CCHD51,0
CBKG93.TEA.4,CBKG93,0
CBKH64.CRE.L,CBKH64,0
CG0644.PIN.M,CG0644,0
CCMV19.RED.16,CCMV19,0
CCKR56.PUR.M,CCKR56,0
CDFN60.STR.3,CDFN60,0
CCLT15.BER.M,CCLT15,0
CCJH71.PIN.5,CCJH71,0
CDFN60.STR.5,CDFN60,0
CBKG57A.PUR.10,CBKG57,0
CBKG61A.TAN.6,CBKG61,0
CF8120.PRI.14,CF8120,0
CCMV20.GOL.8,CCMV20,0
CBKH64.CRE.S,CBKH64,0
CBKG60A.GRA.12,CBKG60,0
CBKG56A.TAN.L/XL,CBKG56,0
CBKG56A.TAN.S/M,CBKG56,0
CBKH65.CRE.XS,CBKH65,0
CG0616.STR.8,CG0616,0
CCLG48.TEA.M,CCLG48,0
CCLG48.TEA.L,CCLG48,0
CCLG48.TEA.S,CCLG48,0
CCLG48.TEA.XL,CCLG48,0
CCLG48.TEA.XS,CCLG48,0
CBKH40.PLA.8,CBKH40,0
CBKH40.PLA.12,CBKH40,0
CCLT15.BER.S,CCLT15,0
CCLF87.BLU.7,CCLF87,0
CCLF87-OC,CCLF87,0
CG0437.WHI.L/XL,CG0437,0
CF8120.PRI.6,CF8120,0
CBKG43A.WHI.M,CBKG43,0
CBKG43A.WHI.XS,CBKG43,0
CBKG43A.WHI.S,CBKG43,0
CBKG44A.DEN.10,CBKG44,0
CBKG44A.DEN.14,CBKG44,0
CBKG45A.PRI.M,CBKG45,0
CBKG44A.DEN.12,CBKG44,0
CBKG44A.DEN.16,CBKG44,0
CBKG44A.DEN.6,CBKG44,0
CBKG44A.DEN.7,CBKG44,0
CBKG44A.DEN.8,CBKG44,0
CBKG45A.PRI.S,CBKG45,0
CBKG45A.PRI.XS,CBKG45,0
CBKG61A.TAN.12,CBKG61,0
CBKG48A.PIN.14,CBKG48,0
CBKG55A.TEA.12,CBKG55,0
CBKG48A.PIN.6,CBKG48,0
CBKG48A.PIN.7,CBKG48,0
CBKG48A.PIN.8,CBKG48,0
CBKG55A.TEA.10,CBKG55,0
CBKG55A.TEA.14,CBKG55,0
CCMN75B.BLA.14,CCMN75,0
CCMN75B.BLA.10,CCMN75,0
CBKG55A.TEA.6,CBKG55,0
CBKG55A.TEA.8,CBKG55,0
CCMN75B.BLA.7,CCMN75,0
CCMN75B.BLA.8,CCMN75,0
CBKG55A.TEA.16,CBKG55,0
CBKG55A.TEA.7,CBKG55,0
CF8571.PIN.10,CF8571,0
CMV17.RED.M,CMV17,0
CMV20.GOL.16,CMV20,0
CMV20.GOL.7,CMV20,0
CMV21.BLA.10,CMV21,0
CMV18.RED.L,CMV18,0
CHD53.PRI.10,SIZESKU8,0
CHD53.PRI.12,SIZESKU8,0
CHD53.PRI.14,SIZESKU8,0
CHD53.PRI.16,SIZESKU8,0
CHD53.PRI.6,SIZESKU8,0
CHD53.PRI.7,SIZESKU8,0
CHD53.PRI.8,SIZESKU8,0
F7625.PUR.L,F7625,0
F7410.PUR.XL,F7410,0
CHG66A.TUR.10,CHG66,0
CHG66A.TUR.14,CHG66,0
CHG66A.TUR.6,CHG66,0
CHG66A.TUR.7,CHG66,0
CHG90A.RED.L,CHG90,0
CHG90A.RED.M,CHG90,0
CHG90A.RED.XL,CHG90,0
CHG90A.RED.XS,CHG90,0
CHG92A.PRI.L,CHG92,0
CHG92A.PRI.S,CHG92,0
CHG92A.PRI.XL,CHG92,0
CHG95A.COR.12,CHG95,0
CHG95A.COR.14,CHG95,0
CHG95A.COR.16,CHG95,0
CHG95A.COR.7,CHG95,0
CHG96A.PLA.16,CHG96,0
CHG96A.PLA.6,CHG96,0
CHG96A.PLA.8,CHG96,0
CHG97A.WHI.10,CHG97,0
CHG97A.WHI.12,CHG97,0
CHG97A.WHI.16,CHG97,0
CHG97A.WHI.6,CHG97,0
CHG97A.WHI.8,CHG97,0
CHG98A.RED.16,CHG98,0
CHG98A.RED.7,CHG98,0
F7633.COR.XS,F7633,0
F7759.PIN.M,F7759,0
CHG98A.RED.8,CHG98,0
CHL53A.LIL.M,CHL53,0
CHL53A.LIL.XL,CHL53,0
CHL53A.LIL.XS,CHL53,0
CHG66A.TUR.12,CHG66,0
BKG93.TEA.4,BKG93,0
BKG93.TEA.6,BKG93,0
BKG93.TEA.6X,BKG93,0
BKG93.TEA.7,BKG93,0
BKG62A.WHI.S,BKG62,0
BKG62A.WHI.XS,BKG62,0
CHG89A.LIL.10,CHG89,0
CHG89A.LIL.12,CHG89,0
CHG89A.LIL.14,CHG89,0
CHG89A.LIL.16,CHG89,0
CHG89A.LIL.6,CHG89,0
CHG89A.LIL.7,CHG89,0
CHG89A.LIL.8,CHG89,0
CHG96A.PLA.10,CHG96,0
CHG96A.PLA.14,CHG96,0
CHG96A.PLA.7,CHG96,0
BKG53A.PIN.S,BKG53,0
BKL07A.RED.10,BKL07,0
BKL07A.RED.12,BKL07,0
BKL07A.RED.14,BKL07,0
BKL07A.RED.16,BKL07,0
BKL07A.RED.6,BKL07,0
BKH12.PIN.S,BKH12,0
BKH12.PIN.M,BKH12,0
BKH12.PIN.L,BKH12,0
BKH12.PIN.XL,BKH12,0
BKH21.PIN.M,BKH21,0
BKH21.PIN.XL,BKH21,0
BKH23.PIN.S,BKH23,0
BKH23.PIN.M,BKH23,0
BKH23.PIN.L,BKH23,0
BKH23.PIN.XL,BKH23,0
F8120.PRI.12,F8120,0
F8120.PRI.6,F8120,0
F8120.PRI.7,F8120,0
F8120.PRI.8,F8120,0
F8138.PIN.L,F8138,0
F8138.PIN.M,F8138,0
F8138.PIN.S,F8138,0
F8138.PIN.XS,F8138,0
CLF87-OC,CLF87,0
CLF89-OC,CLF89,0
BKG50A.PIN.L,BKG50,0
CMN72C.MUL.10,CMN72,0
CLF87A.BLU.16,CLF87,0
DLM52-0007,DLM52,0
DLM52-0006,DLM52,0
DLM52-0005,DLM52,0
DLM52-0004,DLM52,0
DLM52-0003,DLM52,0
DLL24-0007,DLL24,0
DLL24-0006,DLL24,0
DLL24-0005,DLL24,0
DLL24-0004,DLL24,0
DLL24-0003,DLL24,0
DFR31-0007,DFR31,0
DFR31-0006,DFR31,0
DFR31-0005,DFR31,0
DFR31-0004,DFR31,0
DFR31-0003,DFR31,0
CCR57-0007,CCR57,0
CCR57-0006,CCR57,0
CCR57-0005,CCR57,0
CCR57-0004,CCR57,0
CCR57-0003,CCR57,0
