CatalogEntryUpdate
PartNumber,Type,ParentGroupIdentifier,CurrencyCode,ListPrice,Name,ShortDescription,LongDescription,Thumbnail,FullImage,Buyable,Published,Available,Delete
FHF81,ItemBean,FP_MarketingProducts,USD,5,MONSTER IIA 2,,,FHF81_01,FHF81_Viewer,0,1,1,0
FHF82,ItemBean,FP_MarketingProducts,USD,5,MONSTER IIA 3,,,FHF82_01,FHF82_Viewer,0,1,1,0
FHG01,ItemBean,34,USD,12.99,MONSTERS PULL TOY,,,FHG01_01,FHG01_Viewer,1,1,1,0
FHG02,ItemBean,FP_MarketingProducts,USD,5,OCTOPUS STACKERS,,,FHG02_01,FHG02_Viewer,0,1,1,0
FHG05,ItemBean,AV,USD,19.99,JLM MV 6 IN FIG SUPERMAN,,,FHG05_01,FHG05_Viewer,1,1,1,0
FHG06,ItemBean,AV,USD,19.99,JLM MV 6 IN FIG BATMAN,,,FHG06_01,FHG06_Viewer,1,1,1,0
FHG07,ItemBean,AV,USD,19.99,JLM MV 6 IN FIG THE FLASH,,,FHG07_01,FHG07_Viewer,1,1,1,0
FHG08,ItemBean,AV,USD,19.99,"JLM MV 6"" FIG AQUMAN",,,FHG08_01,FHG08_Viewer,1,1,1,0
FHG09,ItemBean,AV,USD,19.99,JLM MV 6 IN FIG CYBORG,,,FHG09_01,FHG09_Viewer,1,1,1,0
FHG10,ItemBean,AV,USD,19.99,JLM MV 6 IN FIG WONDER WOMN,,,FHG10_01,FHG10_Viewer,1,1,1,0
FHG48,ItemBean,38,USD,7.99,DCSF BATROBOT,,,FHG48_01,FHG48_Viewer,1,1,1,0
FHG49,ItemBean,FP_MarketingProducts,USD,8,ARIEL LP DP PARADE B,,,FHG49_01,FHG49_Viewer,0,1,1,0
FHG51,ItemBean,00,USD,39.99,LP TAKE TURNS SKYWAY,,,FHG51_01,FHG51_Viewer,1,1,1,0
FHJ22,ItemBean,FP_MarketingProducts,USD,4,SHELLINGTON AND FROGFISH,,,FHJ22_01,FHJ22_Viewer,0,1,1,0
FHJ28,ItemBean,FP_MarketingProducts,USD,4,GUP SPEEDER L,,,FHJ28_01,FHJ28_Viewer,0,1,1,0
FHJ29,ItemBean,FP_MarketingProducts,USD,4,GUP SPEEDER J,,,FHJ29_01,FHJ29_Viewer,0,1,1,0
FHJ31,ItemBean,FP_MarketingProducts,USD,59.99,OCTO MEGAPACK,,,FHJ31_01,FHJ31_Viewer,0,1,1,0
FHK93,ItemBean,DC,USD,6.99,BRB CHLSA (AA),,,FHK93_01,FHK93_Viewer,1,1,1,0
FHK94,ItemBean,DC,USD,6.99,BRB CHLSA BOY (AA),,,FHK94_01,FHK94_Viewer,1,1,1,0
FHK97,ItemBean,DC,USD,14.99,BRB CHLSA  2PK PET,,,FHK97_01,FHK97_Viewer,1,1,1,0
FHK98,ItemBean,DC,USD,14.99,BRB CHLSA  2PK DNC,,,FHK98_01,FHK98_Viewer,1,1,1,0
FHL07,ItemBean,FP_MarketingProducts,USD,26.99,ELEPHANT KNP CRIB ATTACH,,,FHL07_01,FHL07_Viewer,0,1,1,0
FHL13,ItemBean,18,USD,12.99,A Smart Girls Guide: Digital World,,,FHL13_A_Smart_Girls_Guide_Digital_World_1,FHL13_Viewer,1,1,1,0
FHL55,ItemBean,AQ,USD,395,LEA'S RAINFOREST HOUSE,,,FHL55_Beach_House_1,FHL55_Viewer,1,1,0,0
FHM13,ItemBean,AV,USD,39.99,MV 6 IN FLASH 2PK (TGT),,,FHM13_01,FHM13_Viewer,1,1,1,0
FHM16,ItemBean,28,USD,10.99,T&F WOOD THOMAS,,,FHM16_01,FHM16_Viewer,1,1,1,0
FHM17,ItemBean,28,USD,10.99,T&F WOOD PERCY,,,FHM17_01,FHM17_Viewer,1,1,1,0
FHM18,ItemBean,28,USD,10.99,T&F WOOD VICTOR,,,FHM18_01,FHM18_Viewer,1,1,1,0
FHM19,ItemBean,28,USD,10.99,T&F WOOD ROSIE,,,FHM19_01,FHM19_Viewer,1,1,1,0
FHM21,ItemBean,28,USD,10.99,T&F WOOD WINSTON,,,FHM21_01,FHM21_Viewer,1,1,1,0
FHM22,ItemBean,28,USD,10.99,T&F WOOD DIESEL,,,FHM22_01,FHM22_Viewer,1,1,1,0
FHM25,ItemBean,28,USD,10.99,T&F WOOD HAROLD,,,FHM25_01,FHM25_Viewer,1,1,1,0
FHM26,ItemBean,28,USD,10.99,T&F WOOD SALTY,,,FHM26_01,FHM26_Viewer,1,1,1,0
FHM29,ItemBean,28,USD,10.99,T&F WOOD CHARLIE,,,FHM29_01,FHM29_Viewer,1,1,1,0
FHM30,ItemBean,28,USD,10.99,T&F WOOD BERTIE,,,FHM30_01,FHM30_Viewer,1,1,1,0
FHM31,ItemBean,28,USD,10.99,T&F WOOD STANLEY,,,FHM31_01,FHM31_Viewer,1,1,1,0
FHM32,ItemBean,28,USD,10.99,T&F WOOD DIESEL 10,,,FHM32_01,FHM32_Viewer,1,1,1,0
FHM33,ItemBean,28,USD,10.99,T&F WOOD HARVEY,,,FHM33_01,FHM33_Viewer,1,1,1,0
FHM35,ItemBean,28,USD,10.99,T&F WOOD RUSTY,,,FHM35_01,FHM35_Viewer,1,1,1,0
FHM36,ItemBean,28,USD,10.99,T&F WOOD ASHIMA,,,FHM36_01,FHM36_Viewer,1,1,1,0
FHM37,ItemBean,28,USD,10.99,T&F WOOD HUGO,,,FHM37_01,FHM37_Viewer,1,1,1,0
FHM40,ItemBean,28,USD,16.99,T&F WOOD JAMES,,,FHM40_01,FHM40_Viewer,1,1,1,0
FHM42,ItemBean,28,USD,16.99,T&F WOOD SPENCER,,,FHM42_01,FHM42_Viewer,1,1,1,0
FHM44,ItemBean,28,USD,16.99,T&F WOOD EMILY,,,FHM44_01,FHM44_Viewer,1,1,1,0
FHM45,ItemBean,28,USD,16.99,T&F WOOD GORDON,,,FHM45_01,FHM45_Viewer,1,1,1,0
FHM47,ItemBean,28,USD,16.99,T&F WOOD CAITLIN,,,FHM47_01,FHM47_Viewer,1,1,1,0
FHM48,ItemBean,28,USD,16.99,T&F WOOD STEPHEN,,,FHM48_01,FHM48_Viewer,1,1,1,0
FHM49,ItemBean,28,USD,16.99,T&F WOOD HIRO,,,FHM49_01,FHM49_Viewer,1,1,1,0
FHM50,ItemBean,28,USD,16.99,T&F WOOD MERLIN,,,FHM50_01,FHM50_Viewer,1,1,1,0
FHM51,ItemBean,28,USD,16.99,T&F WOOD YONG BAO,,,FHM51_01,FHM51_Viewer,1,1,1,0
FHM54,ItemBean,28,USD,16.99,T&F WOOD FLYNN,,,FHM54_01,FHM54_Viewer,1,1,1,0
FHM57,ItemBean,28,USD,19.99,T&F WOOD CANDY CARS,,,FHM57_01,FHM57_Viewer,1,1,1,0
FHM58,ItemBean,28,USD,19.99,T&F WOOD ANNIE & CLARABEL,,,FHM58_01,FHM58_Viewer,1,1,1,0
FHM60,ItemBean,28,USD,19.99,T&F WOOD AQUARIUM CARS,,,FHM60_01,FHM60_Viewer,1,1,1,0
FHM61,ItemBean,28,USD,19.99,T&F WOOD BIRTHDAY THOMAS,,,FHM61_01,FHM61_Viewer,1,1,1,0
FHM63,ItemBean,28,USD,19.99,T&F WOOD DYNAMITE RYAN,,,FHM63_01,FHM63_Viewer,1,1,1,0
FHM64,ItemBean,FP_MarketingProducts,USD,29.99,T&F 5-IN-1 BUILDER SET,,,FHM64_01,FHM64_Viewer,0,1,1,0
FHM65,ItemBean,28,USD,39.99,T&F WOOD FIGURE-8 SET,,,FHM65_01,FHM65_Viewer,1,1,1,0
FHM66,ItemBean,28,USD,69.99,T&F WOOD LIFT & LOAD,,,FHM66_01,FHM66_Viewer,1,1,1,0
FHM67,ItemBean,28,USD,29.99,T&F WOOD ROSIE'S PONY,,,FHM67_01,FHM67_Viewer,1,1,1,0
FHM68,ItemBean,28,USD,29.99,T&F WOOD BUTCH'S RESCUE,,,FHM68_01,FHM68_Viewer,1,1,1,0
FHM69,ItemBean,28,USD,29.99,T&F WOOD DIESELS DAIRY,,,FHM69_01,FHM69_Viewer,1,1,1,0
FHM70,ItemBean,28,USD,49.99,T&F WOOD SPIN&LIFT CRANE,,,FHM70_01,FHM70_Viewer,1,1,1,0
FHM72,ItemBean,28,USD,59.99,T&F WOOD CRANKY DOCKS,,,FHM72_01,FHM72_Viewer,1,1,1,0
FHN01,ItemBean,00,USD,19.95,AG COOKIE STAMP S/4,,,FHN01_American_Girl_Cookie_Stamp_1,FHN01_Viewer,1,1,1,0
FHN02,ItemBean,74,USD,3.99,HW MARVEL IRON MAN MARK X,,,FHN02_01,FHN02_Viewer,1,1,1,0
FHN04,ItemBean,00,USD,19.95,WS AMERICAN GIRL PARTIES,,,FHN04_William_Sonoma_American_Girl_Parties_1,FHN04_Viewer,1,1,1,0
FHN05,ItemBean,00,USD,39.95,AMERICAN GIRL POPCORN KIT,,,FHN05_American_Girl_Popcorn_Kit_1,FHN05_Viewer,1,1,1,0
FHN25,ItemBean,69,USD,,S&S RNBW ZAHRAMAY SHIMMER,,,FHN25_01,FHN25_Viewer,1,1,1,0
FHN26,ItemBean,69,USD,,S&S RNBW ZAHRAMAY SHINE,,,FHN26_01,FHN26_Viewer,1,1,1,0
FHN27,ItemBean,FP_MarketingProducts,USD,7.99,S&S MINU DOLL,,,FHN27_01,FHN27_Viewer,0,1,1,0
FHN29,ItemBean,69,USD,14.99,DCSF BATROBOT,,,FHN29_01,FHN29_Viewer,1,1,1,0
FHN30,ItemBean,69,USD,14.99,DCSF BATROBOT,,,FHN30_01,FHN30_Viewer,1,1,1,0
FHN31,ItemBean,69,USD,21.99,ZETA'S SCOOTER,,,FHN31_01,FHN31_Viewer,1,1,1,0
FHN33,ItemBean,69,USD,24.99,DCSF BATROBOT,,,FHN33_01,FHN33_Viewer,1,1,1,0
FHN34,ItemBean,69,USD,24.99,DCSF BATROBOT,,,FHN34_01,FHN34_Viewer,1,1,1,0
FHN38,ItemBean,69,USD,9.99,DCSF BATROBOT,,,FHN38_01,FHN38_Viewer,1,1,1,0
FHN39,ItemBean,69,USD,9.99,DCSF BATROBOT,,,FHN39_01,FHN39_Viewer,1,1,1,0
FHN41,ItemBean,69,USD,13.99,DCSF BATROBOT,,,FHN41_01,FHN41_Viewer,1,1,1,0
FHN42,ItemBean,69,USD,13.99,DCSF BATROBOT,,,FHN42_01,FHN42_Viewer,1,1,1,0
FHN54,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN54_01,FHN54_Viewer,0,1,1,0
FHN55,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN55_01,FHN55_Viewer,0,1,1,0
FHN56,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN56_01,FHN56_Viewer,0,1,1,0
FHN57,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN57_01,FHN57_Viewer,0,1,1,0
FHN58,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN58_01,FHN58_Viewer,0,1,1,0
FHN59,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN59_01,FHN59_Viewer,0,1,1,0
FHN60,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN60_01,FHN60_Viewer,0,1,1,0
FHN61,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN61_01,FHN61_Viewer,0,1,1,0
FHN62,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN62_01,FHN62_Viewer,0,1,1,0
FHN63,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN63_01,FHN63_Viewer,0,1,1,0
FHN64,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN64_01,FHN64_Viewer,0,1,1,0
FHN65,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN65_01,FHN65_Viewer,0,1,1,0
FHN66,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN66_01,FHN66_Viewer,0,1,1,0
FHN67,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN67_01,FHN67_Viewer,0,1,1,0
FHN68,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN68_01,FHN68_Viewer,0,1,1,0
FHN69,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN69_01,FHN69_Viewer,0,1,1,0
FHN70,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN70_01,FHN70_Viewer,0,1,1,0
FHN71,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN71_01,FHN71_Viewer,0,1,1,0
FHN72,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN72_01,FHN72_Viewer,0,1,1,0
FHN73,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN73_01,FHN73_Viewer,0,1,1,0
FHN74,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN74_01,FHN74_Viewer,0,1,1,0
FHN75,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN75_01,FHN75_Viewer,0,1,1,0
FHN76,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN76_01,FHN76_Viewer,0,1,1,0
FHN77,ItemBean,FP_MarketingProducts,USD,3,SEASON 3 TEENIE GENIE,,,FHN77_01,FHN77_Viewer,0,1,1,0
FHN78,PackageBean,DC,USD,195,Oscar de la Renta Barbie & Sketch,,,FHN78_01,FHN78_Viewer,1,1,1,0
FHN82,ItemBean,AQ,USD,120,Blush Beauty & Sketch,,,FHN82_01,FHN82_Viewer,1,1,1,0
FHN85,ItemBean,FP_MarketingProducts,USD,10,SEASON 3 TG MULTI-PACK,,,FHN85_01,FHN85_Viewer,0,1,1,0
FHN86,ItemBean,FP_MarketingProducts,USD,10,SEASON 3 TG MULTI-PACK 2,,,FHN86_01,FHN86_Viewer,0,1,1,0
FHN87,ItemBean,FP_MarketingProducts,USD,10,SEASON 3 TG MULTI-PACK 3,,,FHN87_01,FHN87_Viewer,0,1,1,0
FHN88,ItemBean,FP_MarketingProducts,USD,10,SEASON 3 TG MULTI-PACK,,,FHN88_01,FHN88_Viewer,0,1,1,0
FHN89,ItemBean,FP_MarketingProducts,USD,10,SEASON 3 TG MULTI-PACK,,,FHN89_01,FHN89_Viewer,0,1,1,0
