CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
F0884-R02B,csr_rparts ,0
F0888-R01A,csr_rparts ,0
F0888-R02A,csr_rparts ,0
F0900-R01A,csr_rparts ,0
F0900-R02A,csr_rparts ,0
F0904-R01A,csr_rparts ,0
F0904-R02A,csr_rparts ,0
F0904-R03A,csr_rparts ,0
F0904-R04A,csr_rparts ,0
F0904-R05A,csr_rparts ,0
F0904-R06A,csr_rparts ,0
F0904-R07A,csr_rparts ,0
F0914-R02A,csr_rparts ,0
F0914-R03A,csr_rparts ,0
F1021-F02A,csr_rparts ,0
F1021-F03A,csr_rparts ,0
F1021-F04A,csr_rparts ,0
F1041-G01A,csr_rparts ,0
F1041-G03A,csr_rparts ,0
F1041-G04A,csr_rparts ,0
F1045-G01A,csr_rparts ,0
F1045-G02A,csr_rparts ,0
F1045-G03A,csr_rparts ,0
F1149-R02A,csr_rparts ,0
F1149-R03A,csr_rparts ,0
F1149-R04A,csr_rparts ,0
F1310-A01A,csr_rparts ,0
F1310-A02A,csr_rparts ,0
F1310-A03A,csr_rparts ,0
F1316-A02A,csr_rparts ,0
F1320-A02A,csr_rparts ,0
F1324-A02A,csr_rparts ,0
F1328-A02A,csr_rparts ,0
F9447-A11A,csr_rparts ,0
F9451-A02A,csr_rparts ,0
F9451-A03A,csr_rparts ,0
F9451-A04A,csr_rparts ,0
F9451-A05A,csr_rparts ,0
F9451-A06A,csr_rparts ,0
F9451-A07A,csr_rparts ,0
F9451-A08A,csr_rparts ,0
F9451-A09A,csr_rparts ,0
F9453-A02A,csr_rparts ,0
F9453-A03A,csr_rparts ,0
F9453-A04A,csr_rparts ,0
F9453-A05A,csr_rparts ,0
F9453-A06A,csr_rparts ,0
F9502-A01A,csr_rparts ,0
F9502-A02A,csr_rparts ,0
F9502-A03A,csr_rparts ,0
F9586-RF1Z,csr_rparts ,0
F9680-A03A,csr_rparts ,0
F9680-A04A,csr_nla_,0
F9680-A05A,csr_rparts ,0
F9680-A06A,csr_rparts ,0
F9680-A82A,csr_rparts ,0
F9684-A01A,csr_rparts ,0
F9684-A02A,csr_rparts ,0
F9686-A03A,csr_rparts ,0
F9686-A04A,csr_rparts ,0
F9686-A05A,csr_rparts ,0
F9688-A02A,csr_rparts ,0
F9688-A03A,csr_rparts ,0
F9688-A04A,csr_rparts ,0
F9688-A05A,csr_rparts ,0
F9688-A06A,csr_rparts ,0
F9688-A07A,csr_rparts ,0
F9688-A08A,csr_rparts ,0
F9688-A09A,csr_rparts ,0
F9688-A10A,csr_rparts ,0
F9690-A02A,csr_rparts ,0
F9690-A03A,csr_rparts ,0
F9690-A04A,csr_rparts ,0
F9694-A01A,csr_rparts ,0
F9694-A02A,csr_rparts ,0
F9694-A03A,csr_rparts ,0
F9694-A04A,csr_rparts ,0
F9694-A05A,csr_rparts ,0
F9694-A06A,csr_rparts ,0
F9694-A07A,csr_rparts ,0
F9694-A08A,csr_rparts ,0
F9694-A10A,csr_rparts ,0
F9696-A02A,csr_rparts ,0
F9696-A03A,csr_rparts ,0
F9698-A02A,csr_rparts ,0
F9700-A02A,csr_rparts ,0
F9702-A02A,csr_rparts ,0
F9702-A03A,csr_rparts ,0
F9702-A04A,csr_rparts ,0
F9702-A05A,csr_rparts ,0
F9714-A02A,csr_rparts ,0
F9726-A03A,csr_rparts ,0
F9726-A04A,csr_rparts ,0
F9726-A05A,csr_rparts ,0
F9787-Z16A,csr_rparts ,0
F9791-Z01A,csr_rparts ,0
F9975-A01A,csr_rparts ,0
F9975-A02B,csr_rparts ,0
F9977-A01A,csr_rparts ,0
F9977-A02A,csr_rparts ,0
F9977-A03A,csr_rparts ,0
F9977-A04A,csr_rparts ,0
F1332-A01A,csr_rparts ,0
F1332-A02A,csr_rparts ,0
F1332-A03A,csr_rparts ,0
F1332-A05A,csr_rparts ,0
F1332-A06A,csr_rparts ,0
F1332-A07A,csr_rparts ,0
