CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
22836,club-dolls,53
22953,barbie-loves-pop-culture,21
22954,barbie-loves-sports,4
22957,birds-of-beauty-collection,2
22957,fantasy,49
23027,vera-wang,5
23027,designers,75
23027,designer-dolls-o-z,16
23041,anniversary-dolls,13
23205,more-pop-culture-dolls,41
23258,collectors-request-collection,10
23276,bob-mackie,18
23276,designers,76
23276,designer-dolls-g-n,44
23288,more-special-occasion,27
23420,designers,77
23420,designer-dolls-g-n,45
23420,byron-lars-collection,13
DGW54,bfmc-sale-2016,0
DGW54,gold-label,0
DGW54,robert-best,0
DGW54,barbie-fashion-model-collection-silkstone,.5
DGW54,barbie-dolls,2
DGW54,silkstone,.7
DGW54,2016-collection,15
DGW54,silkstone-dolls,0
DGW54,gold-label-dolls,1
DGW54,bcshop,12
DMF31,fashion-dolls,.2
DMF31,barbie-fashionistas,5
DMF31,bcshop,78
DMF32,fashion-dolls,.4
DMF32,barbie-fashionistas,6
DMF32,bcshop,93
DGY60,barbie-fashionistas,.4
DGY61,barbie-fashionistas,.5
DGY62,barbie-fashionistas,.6
DGY62,bcshop,99
DPX69,barbie-fashionistas,.7
DPX69,bcshop,100
DVX69,bcshop,.5
DVX69,whats-new,7
DVX69,barbie-fashionistas,0
DVX73,bcshop,.9
DVX73,whats-new,3
DVX73,barbie-fashionistas,0
DVP56,bcshop,3.3
DVP56,barbie-dolls,0
DVP56,whats-new,260
DVP56,barbie-look,1
DVP56,fashion-dolls,.4
DWF53,bcshop,2.2
DWF53,barbie-dolls,0
DWF53,whats-new,24
DWF53,fashion-dolls,.9
DWF53,silkstone,0
DVP55,barbie-dolls,0
DVP55,whats-new,25.2
DVP55,bcshop,2.4
DVP55,barbie-look,1.5
DVP55,fashion-dolls,.8
DVX78,bcshop,.1
DVX78,whats-new,6.5
DVX78,barbie-fashionistas,0
DVX76,bcshop,.12
DVX76,whats-new,2
DVX76,barbie-fashionistas,0
DVX75,bcshop,.11
DVX75,whats-new,1
DVX75,barbie-fashionistas,0
DVX74,bcshop,.1
DVX74,whats-new,.5
DVX74,barbie-fashionistas,0
DVX72,bcshop,.8
DVX72,whats-new,4
DVX72,barbie-fashionistas,0
DVX71,bcshop,.7
DVX71,whats-new,5
DVX71,barbie-fashionistas,0
DVX70,bcshop,.6
DVX70,whats-new,6
DVX70,barbie-fashionistas,0
DVX79,bcshop,.4
DVX79,whats-new,8
DVX79,barbie-fashionistas,0
DVX68,bcshop,.3
DVX68,whats-new,9
DVX68,barbie-fashionistas,0
DWF49,bcshop,0
DWF49,barbie-dolls,0
DWF49,fashion-dolls,0
DWF49,whats-new,0
FNT31,value-sets,0
FNT31,whats-new,20.5
FNT31,bcshop,1.1
FNT31,value-sets-new,0
FNT32,value-sets,0
FNT32,whats-new,15
FNT32,bcshop,2.5
FNT32,value-sets-new,0
FNT32,email-promo,7
FNT33,value-sets,0
FNT33,whats-new,12
FNT33,value-sets-new,0
FNT33,email-promo,9
FNT33,bcshop,.1
FNT34,value-sets,0
FNT34,value-sets-new,0
FNT41,value-sets,0
FNT41,value-sets-new,0
FNT42,value-sets,0
FNT42,whats-new,11
FNT42,value-sets-new,0
FNT42,email-promo,8
FNT42,bcshop,.1
DVP51,whats-new,13.3
DVP51,special-occasion-dolls,22
DVP51,bcshop,.6
DVP51,2017-birthday-wishes-barbie,0
DVP49,whats-new,17
DVP49,barbie-dolls,0
DVP49,special-occasion-dolls,21
DVP49,bcshop,.5
DVP49,2017-birthday-wishes-barbie,0
DGY56,barbie-fashionistas,.8
DGY56,bcshop,101
DMF26,fashion-dolls,.6
DMF26,barbie-fashionistas,4
DMF26,bcshop,72
DMF28,barbie-fashionistas,25
DMF28,fashion-dolls,7
DMF28,bcshop,46
DMF30,barbie-fashionistas,16
DMF30,fashion-dolls,9
DMF30,bcshop,81
DPX67,barbie-fashionistas,14
DPX67,fashion-dolls,10
DPX67,bcshop,74
DMF25,barbie-fashionistas,23
DMF25,fashion-dolls,5
DMF25,bcshop,82
FHK95,value-sets-new,0
FHK99,value-sets-new,0
FHN78,doll-sketch-set,0
FHN78,value-sets-new,0
FHN78,whats-new,38
FHN78,bcshop,8
FHN78,value-sets,0
FHN82,FORINVENTORY_NOTFORDISPLAYBC,0
FHN82,doll-sketch-set,0
FHN82,whats-new,37
FHN82,bcshop,7
FHN82,value-sets-new,0
FHN82,value-sets,0
FGP95,whats-new,36
FGP95,ornaments,0
FGP95,lifestyle,8.2
FGP96,whats-new,35
FGP96,ornaments,0
FGP96,lifestyle,7.3
FGP97,whats-new,31.5
FGP97,ornaments,0
FGP97,lifestyle,7.2
FGP98,whats-new,34
FGP98,ornaments,0
FGP98,lifestyle,6.6
FGP99,whats-new,32
FGP99,ornaments,0
FGP99,lifestyle,5.5
FGR00,whats-new,30
FGR00,ornaments,0
FGR00,lifestyle,4.4
DGW46,whats-new,27
DGW46,bcshop,.2
DGW58,FORINVENTORY_NOTFORDISPLAYBC,0
DGW58,bfc-membership,.3
DGW58,whats-new,16
DGW58,bcshop,5.1
DGW58,barbie-dolls,0
DGW58,silkstone,0
DGW58,gallery,0
DGW58,2016-collection,0
DGW58,silkstone-dolls,0
BCBFCCARD16,csrbcservice,0
FFV58,fashion-dolls,1
DGW47,bcshop,5.4
DGW47,world-culture-dolls,0
DGW47,direct-exclusives,.3
DGW47,gallery,.1
DGW47,2016-collection,0
DGW47,world-culture,0
DGW47,global-glamour-collection,0
DGW47,whats-new,28.5
DGX98,special-occasion-dolls,24.1
DGX98,2016-collection,2
DGX98,special-occasion,.2
DGX98,holiday-dolls,0
DGX98,whats-new,39
DGX98,bcshop,.9
DGX98,2016-holiday-barbie-dolls,0
DGX99,special-occasion-dolls,25.2
DGX99,2016-collection,1
DGX99,special-occasion,.1
DGX99,holiday-dolls,0
DGX99,whats-new,40
DGX99,bcshop,.8
DGX99,2016-holiday-barbie-dolls,0
DKN06,direct-exclusives,.2
DKN06,bfc-membership,.2
DKN06,gallery,0
DKN06,2016-collection,0
DKN06,club-dolls,0
DKN06,barbie-fan-club-dolls,0
DKN06,vintage-looks,0
DKN06,vintage-reproductions,0
DKN06,whats-new,45
DKN06,bcshop,13
DRD25,special-occasion-dolls,26.3
DRD25,holiday-dolls,0
DRD25,2016-collection,3
DRD25,whats-new,41
DRD25,bcshop,.8
DRD25,2016-holiday-barbie-dolls,0
DGW44,gallery,.1
DGW44,2016-collection,4
DGW44,bc-pop-culture,0
DGW44,more-pop-culture-dolls,0
DVG82,star-trek-dolls,4
CHX13,gallery,0
CHX13,fashions,0
CHX13,world-culture,0
CHX13,barbie-fashion,0
CHX13,whats-new,0
CHX13,world-culture-dolls,0
CHX13,bcshop,0
CHX13,barbie-dolls,0
CHX13,fashion-dolls,0
DWF61,whats-new,0
DWF61,special-occasion-dolls,0
DWF61,bcshop,0
DWF61,barbie-dolls,0
DWF61,fashion-dolls,0
71BUN01,value-sets-new,1
71BUN01,value-sets,1
71BUN02,value-sets-new,2
71BUN02,value-sets,2
71BUN03,value-sets-new,3
71BUN03,whats-new,50
71BUN03,value-sets,3
71BUN03,bcshop,119
71BUN04,value-sets-new,4
71BUN04,whats-new,51
71BUN04,value-sets,4
71BUN04,bcshop,120
71BUN05,value-sets-new,5
71BUN05,value-sets,5
71BUN06,value-sets-new,6
71BUN06,whats-new,52
71BUN06,value-sets,6
71BUN06,bcshop,121
DRW81,FORINVENTORY_NOTFORDISPLAYBC,0
DRW81,bcshop,.1
DRW81,whats-new,14
DVP50,whats-new,17.1
DVP50,barbie-dolls,0
DVP50,special-occasion-dolls,23
DVP50,bcshop,.4
DVP50,2017-birthday-wishes-barbie,0
FJC52,whats-new,29
FJC52,2017-calendars,0
FJC52,lifestyle,3.2
FJC53,whats-new,33.5
FJC53,2017-calendars,0
FJC53,lifestyle,3.3
DGW57,bfmc-sale-2016,0
DGW57,barbie-dolls,.6
DGW57,silkstone,.1
DGW57,gallery,0
DGW57,2016-collection,7
DGW57,silkstone-dolls,0
DGW57,barbie-fashion-model-collection-silkstone,0
DGW57,whats-new,46
DGW57,bcshop,21
DGY12,barbie-dolls,.5
DGY12,barbie-look,2.4
DGY12,fashion-dolls,.9
DGY12,barbie-fashion,0
DGY12,gallery,0
DGY12,the-barbie-look-collection,0
DGY12,2016-collection,5
DGY12,2016-barbie-look-30,0
DGY12,whats-new,48
DGY12,bcshop,16
DGY13,barbie-dolls,.4
DGY13,barbie-look,2
DGY13,fashion-dolls,.8
DGY13,2016-collection,6
DGY13,barbie-fashion,0
DGY13,gallery,0
DGY13,the-barbie-look-collection,0
DGY13,2016-barbie-look-30,0
DGY13,whats-new,49
DGY13,bcshop,20
DJN09,2016-collection,0
DJN09,gallery,0
DJN09,more-pop-culture-dolls,0
DJN09,bc-pop-culture,0
DJN09,bcshop,1.9
DJN09,fashion-dolls,.7
DJN09,barbie-dolls,0
DGW68,barbie-dolls,.2
DGW68,pop-culture-dolls,.2
DGW68,star-trek-dolls-shop,2
DGW68,gallery,0
DGW68,2016-collection,10
DGW68,bc-pop-culture,0
DGW68,star-trek-dolls,2
DGW68,whats-new,43
DGW68,bcshop,4.2
DGW69,barbie-dolls,.1
DGW69,pop-culture-dolls,.3
DGW69,star-trek-dolls-shop,1
DGW69,2016-collection,9
DGW69,gallery,0
DGW69,bc-pop-culture,0
DGW69,star-trek-dolls,1
DGW69,whats-new,42
DGW69,bcshop,4.3
DGW70,barbie-dolls,.3
DGW70,pop-culture-dolls,.1
DGW70,star-trek-dolls-shop,3
DGW70,2016-collection,8
DGW70,gallery,0
DGW70,bc-pop-culture,0
DGW70,star-trek-dolls,3
DGW70,whats-new,44
DGW70,bcshop,4
FNC34,lifestyle,0
FNH03,lifestyle,0
DVX77,bcshop,.2
DVX77,whats-new,10
DVX77,barbie-fashionistas,0
GW0BL_BC,FORINVENTORY_NOTFORDISPLAYBC,0
FGY71,lifestyle,2.8
FGY71,rock-candy-barbie-vinyl-dolls,0
FGY71,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY68,lifestyle,2.7
FGY68,rock-candy-barbie-vinyl-dolls,0
FGY68,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY73,lifestyle,2.9
FGY73,rock-candy-barbie-vinyl-dolls,0
FGY73,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY74,lifestyle,2.6
FGY74,rock-candy-barbie-vinyl-dolls,0
FGY74,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY75,lifestyle,2.5
FGY75,rock-candy-barbie-vinyl-dolls,0
FGY75,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY76,lifestyle,2.4
FGY76,rock-candy-barbie-vinyl-dolls,0
FGY76,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY80,lifestyle,2.3
FGY80,rock-candy-barbie-vinyl-dolls,0
FGY80,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY81,lifestyle,2.1
FGY81,rock-candy-barbie-vinyl-dolls,0
FGY81,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY92,mystery-minis,0
FGY92,barbie-vinyl-collectible-barbie-mystery-minis,0
FGY92,lifestyle,2.2
FHB05,csr_nla_bc,0
FHB05,FORINVENTORY_NOTFORDISPLAYBC,0
FHB06,csr_nla_bc,0
FHB06,FORINVENTORY_NOTFORDISPLAYBC,0
DGW56,bfmc-sale-2016,0
DGW56,2016-collection,12
DGW56,silkstone-dolls,0
DGW56,barbie-fashion-model-collection-silkstone,0
DGW56,barbie-dolls,.7
DGW56,silkstone,.2
DGW56,vintage-look-dolls,0
DGW56,gold-label-dolls,0
DGW56,gallery,.1
DGW56,whats-new,47
DGW56,bcshop,11
DGY67,barbie-fashionistas,9
DGY67,bcshop,85
DGY68,barbie-fashionistas,8
DGY68,bcshop,86
DMF41,barbie-fashionistas,7
DMF41,bcshop,24
DMN88,fashion-dolls,.31
DMN88,bcshop,48
DMP10,fashion-dolls,.3
DMP10,bcshop,104
DMP11,fashion-dolls,.29
DMP11,bcshop,105
DMT57,fashion-dolls,.28
DMT57,bcshop,102
DMT57,barbie-fashionistas,1.2
DPP63,fashion-dolls,.27
DPP63,bcshop,103
DPP63,barbie-fashionistas,.9
DHB15,bcshop,114
DHB15,career-dolls,0
DHB19,bcshop,111
DHB19,career-dolls,0
DHB21,bcshop,110
DHB21,career-dolls,0
DHB22,bcshop,113
DHB22,career-dolls,0
DHB23,bcshop,115
DHB23,career-dolls,0
DHB66,bcshop,116
DHB66,career-dolls,0
DHC35,fashion-dolls,.26
DHC35,bcshop,70
DKJ17,bcshop,117
DKJ17,career-dolls,0
DKJ18,bcshop,118
DKJ18,career-dolls,0
DMC33,bcshop,112
DMC33,career-dolls,0
DPN01,bcshop,106
DPN02,bcshop,107
DPN03,bcshop,108
DPN04,bcshop,109
71BUN07,value-sets-new,7
71BUN07,value-sets,7
71BUN08,value-sets-new,8
71BUN08,whats-new,53
71BUN08,value-sets,8
71BUN08,bcshop,122
71BUN09,value-sets-new,9
71BUN09,whats-new,54
71BUN09,value-sets,9
71BUN09,bcshop,123
71BUN10,value-sets-new,10
71BUN10,whats-new,55
71BUN10,value-sets,10
71BUN10,bcshop,124
71BUN11,value-sets-new,11
71BUN11,whats-new,56
71BUN11,value-sets,11
71BUN11,bcshop,125
71BUN12,value-sets-new,12
71BUN12,whats-new,57
71BUN12,value-sets,12
71BUN12,bcshop,126
71BUN13,value-sets-new,13
71BUN13,whats-new,58
71BUN13,value-sets,13
71BUN13,bcshop,127
71BUN14,value-sets-new,14
71BUN14,whats-new,59
71BUN14,value-sets,14
71BUN14,bcshop,128
71BUN15,value-sets-new,15
71BUN15,whats-new,60
71BUN15,value-sets,15
71BUN15,bcshop,129
71BUN16,whats-new,23.7
71BUN16,bcshop,.7
71BUN16,value-sets-new,0
DPX21,hello-dreamhouse-playset,0
DGW41,gallery,.1
DGW41,2016-collection,13
DGW41,bc-pop-culture,0
DGW41,more-pop-culture-dolls,0
DGW41,whats-new,13.1
DGW41,bcshop,.1
DGW60,fashion-dolls,.2
DGW60,gold-label,0
DGW60,barbie-dolls,1
DGW60,gold-label-dolls,2
DGW60,2016-collection,14
DGW60,designers,1
DGW60,designer-dolls,0
DGW60,oscar-de-la-renta,2
DGW60,bcshop,9
DKN04,barbie-andy-warhol,2
DKN04,gallery,.1
DKN04,2016-collection,16
DKN04,bc-pop-culture,0
DKN04,more-pop-culture-dolls,1
DKN04,whats-new,21.5
DKN04,bcshop,1.5
DKN04,fashion-dolls,.1
BCPICKUP,csrbcservice,0
BCPICKUP,FORINVENTORY_NOTFORDISPLAYBC,0
CHX10,moschino-barbie-dolls,0
DNJ32,moschino-barbie-dolls,0
BCP92,2014-collection,0
BCP92,2014-designer-dolls,0
BCP92,robert-best,0
BCP92,platinum-label,0
BCR03,fashion-week,2
BCR03,world-culture,2
BCR03,global-glamour-collection,2
BCR03,2014-fantasy-special-occasion-dolls,1
BCR03,2014-collection,2
BCR03,special-offers,14
BCR03,gold-label-dolls,21
BCR03,direct-exclusives,11
BCR03,barbie-dolls,44
BCR03,world-culture-dolls,3
BCR03,linda-kyaw,0
BCR03,gold-label,0
BCR03,holiday-sale-2016,8
BCR03,bcshop,63
BCR03,email-promo,5
BCR03,end-of-summer-sale,3
BDH39,haunted-beauty-collection,1
BDH39,fantasy,3
BDH39,2014-collection,0
BDH39,bill-greening,0
BDH39,gold-label,0
BDH39,2014-fantasy-special-occasion-dolls,0
BDH22,fashion-week,10
BDH22,gallery,11
BDH22,silkstone-dolls,6
BDH22,barbie-fashion-model-collection-silkstone,8
BDH22,2014-silkstone-dolls,2
BDH22,2014-collection,3
BDH22,special-offers,15
BDH22,gold-label-dolls,22
BDH22,silkstone,5
BDH22,vintage-look-dolls,9
BDH22,bfmc-complete-collection,5
BDH22,robert-best,0
BDH22,gold-label,0
10655,winter-princess-collection,0
CJN79,csr_nla_bc,0
CJT42,FORINVENTORY_NOTFORDISPLAYBC,0
DGW53,2016-collection,23
DGW53,barbie-andy-warhol,1
DGW53,bc-pop-culture,0
DGW53,more-pop-culture-dolls,2
DGX89,bfc-membership,.5
DGX89,barbie-dolls,5
DGX89,direct-exclusives,.5
DGX89,gold-label-dolls,3
DGX89,vintage-look-dolls,.5
DGX89,gallery,.5
DGX89,2016-collection,18
DGX89,club-dolls,.3
DGX89,barbie-fan-club-dolls,.3
DGX89,willows-wi-collection,3
DGX89,bill-greening,0
DGX89,gold-label,0
DGX89,holiday-sale-2016,1
DGX89,bcshop,14
DGX89,email-promo,1
DGX95,gallery,.5
DGX95,barbie-dolls,4
DGX95,direct-exclusives,.1
DGX95,fantasy,0
DGX95,faraway-forest-collection,0
DGX95,gold-label,0
DGX95,bill-greening,0
DGX95,fantasy-dolls,0
DGX95,gold-label-dolls,4
DGX95,2016-collection,17
DGX95,bcshop,25
DGX95,2016-faraway-forest,0
DGY04,batman-v-superman,0
DGY04,barbie-dolls,6
DGY04,pop-culture-dolls,.6
DGY04,black-label-dolls,.1
DGY04,2016-collection,19
DGY04,bc-pop-culture,0
DGY04,black-label,0
DGY04,gallery,.1
DGY04,bcshop,18
DGY05,batman-v-superman,0
DGY05,barbie-dolls,8
DGY05,pop-culture-dolls,.8
DGY05,black-label-dolls,.3
DGY05,2016-collection,21
DGY05,bc-pop-culture,0
DGY05,black-label,0
DGY05,gallery,.3
DGY06,batman-v-superman,0
DGY06,barbie-dolls,7
DGY06,pop-culture-dolls,.7
DGY06,black-label-dolls,.2
DGY06,2016-collection,20
DGY06,bc-pop-culture,0
DGY06,black-label,0
DGY06,gallery,.2
DGY06,bcshop,19
DKN07,silkstone,.5
DKN07,gold-label-dolls,5
DKN07,gallery,.4
DKN07,silkstone-dolls,.5
DKN07,barbie-fashion-model-collection-silkstone,1
DKN07,2016-collection,22
DPP89,2016-collection,24
DPP89,hollywood,0
DPP89,bc-pop-culture,0
DPP89,celebrity-dolls,0
DGD87,fashion-week,29
DGD87,lifestyle,19
DGD87,gifts,10
DGD87,apparel,3
DGD87,email-promo,31
DGD87,holiday-sale-2016,28
DGD88,fashion-week,29
DGD88,lifestyle,58
DGD88,gifts,11
DGD88,email-promo,32
DGD88,holiday-sale-2016,29
DGD89,fashion-week,29
DGD89,lifestyle,21
DGD89,gifts,12
DGD89,apparel,4
DGD89,email-promo,33
DGD89,holiday-sale-2016,30
DGD90,fashion-week,29
DGD90,lifestyle,22
DGD90,gifts,13
DGD90,email-promo,34
DGD90,holiday-sale-2016,31
DGD91,fashion-week,27
DGD91,lifestyle,23
DGD91,gifts,14
DGD91,apparel,5
DGD91,email-promo,23
DGD91,holiday-sale-2016,18
DGD91,end-of-summer-sale,32
DGD91.PIN.M,placeholder_bc,0
DGD91.PIN.M,lifestyle,0
DGD91.PIN.M,email-promo,0
DGD91.PIN.M,end-of-summer-sale,0
DGD91.PIN.1XL,lifestyle,0
DGD91.PIN.1XL,email-promo,0
DGD91.PIN.1XL,end-of-summer-sale,0
DGD91.PIN.2XL,placeholder_bc,0
DGD91.PIN.2XL,lifestyle,0
DGD91.PIN.2XL,email-promo,0
DGD91.PIN.2XL,end-of-summer-sale,0
DGD91.PIN.L,placeholder_bc,0
DGD91.PIN.L,lifestyle,0
DGD91.PIN.L,email-promo,0
DGD91.PIN.L,end-of-summer-sale,0
DGD91.PIN.S,placeholder_bc,0
DGD91.PIN.S,lifestyle,0
DGD91.PIN.S,email-promo,0
DGD91.PIN.S,end-of-summer-sale,0
DGD91.PIN.XL,placeholder_bc,0
DGD91.PIN.XL,lifestyle,0
DGD91.PIN.XL,email-promo,0
DGD91.PIN.XL,end-of-summer-sale,0
DGD91-OC,lifestyle,0
DGD91-OC,email-promo,0
DGD91-OC,end-of-summer-sale,0
DGW35,2016-collection,29
DGW35,ballet-wishes,1
DGW35,bc-pop-culture,.5
DGW35,2016-preview,0
DGW35,special-occasion-dolls,34
DGW35,barbie-dolls,13
DGW35,bcshop,40
DGW35,ballet-wishes-barbie-dolls,0
DYH57.GRA.XS,csr_nla_bc,0
CJN80,csr_nla_bc,0
CJN83,csr_nla_bc,0
1717,ken-doll-mod-fashions,6
1678,barbie-1600-series-fashions,69
01682,dolls-of-the-world-complete-collection,91
01682,dolls-of-the-world-europe,39
01682,dolls-of-the-world,116
1683,barbie-doll-mod-fashions,3
1685,barbie-1600-series-fashions,70
1686,barbie-doll-mod-fashions,4
1687,barbie-1600-series-fashions,71
1688,barbie-1600-series-fashions,72
1690,barbie-doll-mod-fashions,5
1691,barbie-doll-mod-fashions,6
1692,barbie-1600-series-fashions,73
1695,barbie-1600-series-fashions,75
1698,barbie-1600-series-fashions,78
2786,more-vintage-barbie-doll-fashions,74
2787,more-vintage-barbie-doll-fashions,75
2788,more-vintage-barbie-doll-fashions,76
2789,more-vintage-barbie-doll-fashions,77
2790,more-vintage-barbie-doll-fashions,78
7212,francie-doll-best-buy-fashions,1
7214,francie-doll-best-buy-fashions,2
7215,francie-doll-best-buy-fashions,3
7216,francie-doll-best-buy-fashions,4
7217,francie-doll-best-buy-fashions,5
7218,skipper-doll-best-buy-fashions,1
7220,skipper-doll-best-buy-fashions,2
7221,skipper-doll-best-buy-fashions,3
7222,skipper-doll-best-buy-fashions,4
7223,skipper-doll-best-buy-fashions,5
7224,ken-doll-best-buy-fashions,1
7225,ken-doll-best-buy-fashions,2
7226,ken-doll-best-buy-fashions,3
7227,ken-doll-best-buy-fashions,4
7229,ken-doll-best-buy-fashions,5
7233,vintage-barbie-dolls,29
7241,barbie-doll-get-ups-n-go-fashions,1
7242,barbie-doll-get-ups-n-go-fashions,2
7243,barbie-doll-get-ups-n-go-fashions,3
933,barbie-900-series-fashions,37
934,barbie-900-series-fashions,38
937,barbie-900-series-fashions,39
939,barbie-900-series-fashions,40
940,barbie-900-series-fashions,41
941,barbie-900-series-fashions,42
942,barbie-900-series-fashions,43
943,barbie-900-series-fashions,44
1718,more-vintage-ken-doll-fashions,4
1719,more-vintage-ken-doll-fashions,5
1720,more-vintage-ken-doll-fashions,6
1730,more-vintage-skipper-doll-fashions,3
1731,more-vintage-skipper-doll-fashions,4
1732,more-vintage-skipper-doll-fashions,5
1733,more-vintage-skipper-doll-fashions,6
1735,more-vintage-skipper-doll-fashions,7
1736,skipper-doll-mod-fashions,7
01753,dolls-of-the-world-north-america,13
01753,dolls-of-the-world-complete-collection,59
01753,dolls-of-the-world,84
1761,more-vintage-francie-doll-fashions,7
1763,more-vintage-francie-doll-fashions,8
1766,more-vintage-francie-doll-fashions,9
1767,more-vintage-francie-doll-fashions,10
1769,more-vintage-francie-doll-fashions,11
1777,barbie-doll-mod-fashions,7
1779,more-vintage-barbie-doll-fashions,5
1781,barbie-1700-series-fashions,1
1784,barbie-1700-series-fashions,2
1786,barbie-1700-series-fashions,3
1788,barbie-1700-series-fashions,4
2791,more-vintage-ken-doll-fashions,17
2792,more-vintage-ken-doll-fashions,18
2793,more-vintage-ken-doll-fashions,19
2794,more-vintage-ken-doll-fashions,20
2796,more-vintage-ken-doll-fashions,21
7245,ken-doll-best-buy-fashions,6
7246,ken-doll-get-ups-n-go-fashions,1
7247,ken-doll-get-ups-n-go-fashions,2
7250,skipper-doll-get-ups-n-go-fashions,1
R4542,bob-mackie,4
R4542,gold-label,0
R4542,designers,24
R4542,designer-dolls-g-n,10
T4550,barbie-loves-bond-collection,0
T4550,black-label,0
T4551,barbie-loves-bond-collection,0
T4551,black-label,0
T4551,linda-kyaw,0
W3515,bob-mackie,2
W3515,gold-label,0
W3515,designers,13
W3515,designer-dolls-g-n,2
B0146,barbie-fashion-model-collection-silkstone,196
B0146,silkstone-dolls,108
B0146,robert-best,0
B0146,limited-edition,0
J0965,bill-greening,0
J0965,vintage-looks,35
J0965,vintage-reproductions,24
J0965,gold-label,0
N4986,celebrity-dolls,7
N4986,hollywood,18
N4986,sharon-zuckerman,0
N4986,pink-label,0
B9797,special-occasion,71
B9797,gold-label,0
B9797,designer-brides,7
B3450,barbie-loves-pop-culture,11
T7656,more-pop-culture-dolls,10
T7656,bc-pop-culture,58
N6583,celebrity-dolls,5
N6583,hollywood,16
N6583,pink-label,0
C6259,barbie-fan-club-dolls,30
C6259,barbie-fashion-model-collection-silkstone,177
C6259,silkstone-dolls,89
C6259,club-dolls,35
C6259,robert-best,0
C6259,gold-label,0
B3431,barbie-fashion-model-collection-silkstone,179
B3431,silkstone-dolls,91
B3431,robert-best,0
B3431,gold-label,0
C6260,barbie-fan-club-dolls,31
C6260,barbie-fashion-model-collection-silkstone,178
C6260,silkstone-dolls,90
C6260,club-dolls,36
C6260,robert-best,0
C6260,gold-label,0
G8878,fashions,18
G8878,flavor-obsession,5
G8878,silver-label,0
K7969,barbie-fashion-model-collection-silkstone,141
K7969,more-fashion-dolls,2
K7969,fashions,3
K7969,robert-best,0
K7969,gold-label,0
T2159,barbie-by-christian-louboutin,0
T2159,gold-label,0
K9139,bill-greening,0
K9139,vintage-looks,29
K9139,vintage-reproductions,18
K9139,platinum-label,0
B1328,barbie-fashion-model-collection-silkstone,191
B1328,silkstone-dolls,103
B1328,limited-edition,0
J0934,bc-pop-culture,141
J0934,pin-up-girls-collection,3
J0934,anna-choi,0
J0934,gold-label,0
P6750,bill-greening,0
P6750,vintage-looks,12
P6750,vintage-reproductions,8
J0983,more-world-culture-dolls,3
J0983,world-culture,10
J0983,sharon-zuckerman,0
J0983,gold-label,0
B2519,holiday-visions-series,1
B2519,collector-edition,0
C0166,holiday-visions-series,2
C0166,collector-edition,0
X9199,the-barbie-look-collection,14
X9199,black-label,0
X9199,bill-greening,0
R4523,bc-pop-culture,68
R4523,the-wizard-of-oz-collection,9
R4524,bc-pop-culture,69
R4524,the-wizard-of-oz-collection,10
T2152,bc-pop-culture,71
T2152,the-wizard-of-oz-collection,11
N0393,barbie-loves-pop-culture,6
N6563,bc-pop-culture,98
N6563,the-wizard-of-oz-collection,17
K8688,bill-greening,0
K8688,bc-pop-culture,132
K8688,the-wizard-of-oz-collection,24
K8688,pink-label,0
B3452,anniversary-dolls,6
B3452,collector-edition,0
B3453,anniversary-dolls,7
B3453,collector-edition,0
J0953,bill-greening,0
J0953,vintage-looks,31
J0953,vintage-reproductions,20
J0953,gold-label,0
B8955,barbie-fashion-model-collection-silkstone,193
B8955,silkstone-dolls,105
B8955,limited-edition,0
C4656,barbie-fashion-model-collection-silkstone,194
C4656,silkstone-dolls,106
C4656,robert-best,0
C4656,limited-edition,0
N4981,anniversary-dolls,3
N5860,anniversary-dolls,4
L3548,bill-greening,0
L3548,celebrity-dolls,13
L3548,hollywood,24
L3548,black-label,0
K7903,bill-greening,0
K7903,celebrity-dolls,14
K7903,hollywood,25
K7903,black-label,0
B0147,barbie-fashion-model-collection-silkstone,188
B0147,silkstone-dolls,100
B0147,robert-best,0
B0147,limited-edition,0
C6261,barbie-fan-club-dolls,32
C6261,club-dolls,37
C6261,gold-label,0
W3503,barbie-fan-club-dolls,7
W3503,barbie-fashion-model-collection-silkstone,22
W3503,silkstone-dolls,24
W3503,robert-best,0
W3503,gold-label,0
W3503,club-dolls,12
L9638,legends-of-ireland-collection,1
L9638,world-culture,7
L9638,silver-label,0
L9657,more-special-occasion,8
L9657,special-occasion,38
L9657,pink-label,0
L5849,alice-in-wonderland,0
L5849,sharon-zuckerman,0
L5849,silver-label,0
J9162,bill-greening,0
J9162,vintage-looks,36
J9162,gold-label,0
J9162,collectors-request-collection,1
N4980,bc-pop-culture,103
N4980,more-pop-culture-dolls,22
N4980,sharon-zuckerman,0
N4980,pink-label,0
W3464,tim-gunn-collection-for-barbie,3
W3464,pink-label,0
W3464,bill-greening,0
W3464,designers,18
W3464,designer-dolls-g-n,5
W3484,tim-gunn-collection-for-barbie,4
W3484,pink-label,0
