CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
CFF37,HWMatchbox,0
CFF37,HWDolls,0
CFF37,HWCategory,0
CFF37,HWBrand,0
CFF37,HWBoys,0
CFF37,HWAges,0
CFF37,HW8plus,0
CFF40,HWGirls,0
CFF40,HWDolls,0
CFF40,HWClearance,0
CFF40,HWCategory,0
CFF40,HWBrand,0
CFF40,HWBarbie,0
CFF40,HWAges,0
CFF40,HW3plus,0
CFF43,HWGirls,0
CFF43,HWDolls,0
CFF43,HWDisneyCars,0
CFF43,HWCategory,0
CFF43,HWBrand,0
CFF43,HWAges,0
CFF43,HW3plus,0
CFF44,HWWWE,0
CFF44,HWGirls,0
CFF44,HWDolls,0
CFF44,HWCategory,0
CFF44,HWBrand,0
CFF44,HWAges,0
CFF44,HW4to5,0
CFF45,HWHotWheels,0
CFF45,HWGirls,0
CFF45,HWGifts,0
CFF45,HWDolls,0
CFF45,HWCategory,0
CFF45,HWBrand,0
CFF45,HWAges,0
CFF45,HW3plus,0
CFF46,HWHotWheels,0
CFF46,HWGirls,0
CFF46,HWDolls,0
CFF46,HWCategory,0
CFF46,HWBrand,0
CFF46,HWAges,0
CFF46,HW3plus,0
CFF48,HWGirls,0
CFF48,HWDisneyCars,0
CFF48,HWCategory,0
CFF48,HWBrand,0
CFF48,HWAges,0
CFF48,HWActionFigues,0
CFF48,HW3plus,0
CFF49,HWMatchbox,0
CFF49,HWCategory,0
CFF49,HWBrand,0
CFF49,HWBoys,0
CFF49,HWAges,0
CFF49,HWActionFigues,0
CFF49,HW6to7,0
CFG03,HWGirls,0
CFG03,HWClearance,0
CFG03,HWCategory,0
CFG03,HWBrand,0
CFG03,HWBarbie,0
CFG03,HWAges,0
CFG03,HWActionFigues,0
CFG03,HW4to5,0
CFG12,HWVehicles,0
CFG12,HWMonsterHigh,0
CFG12,HWCategory,0
CFG12,HWBrand,0
CFG12,HWBoys,0
CFG12,HWAges,0
CFG12,HW6to7,0
CFG13,HWEverAfterHigh,0
CFG13,HWDolls,0
CFG13,HWCategory,0
CFG13,HWBrand,0
CFG13,HWBoys,0
CFG13,HWAges,0
CFG13,HW6to7,0
CFG14,HWVehicles,0
CFG14,HWEverAfterHigh,0
CFG14,HWCategory,0
CFG14,HWBrand,0
CFG14,HWBoys,0
CFG14,HWAges,0
CFG14,HW4to5,0
CFG15,HWVehicles,0
CFG15,HWHotWheels,0
CFG15,HWCategory,0
CFG15,HWBrand,0
CFG15,HWBoys,0
CFG15,HWAges,0
CFG15,HW3plus,0
CFG16,HWGifts,0
CFG16,HWDolls,0
CFG16,HWDisneyCars,0
CFG16,HWCategory,0
CFG16,HWBrand,0
CFG16,HWBoys,0
CFG16,HWAges,0
CFG16,HW4to5,0
W6908,HWEverAfterHigh,0
W6908,HWCategory,0
W6908,HWBrand,0
W6908,HWBoys,0
W6908,HWAges,0
W6908,HWActionFigues,0
W6908,HW3plus,0
W6910,HWWWE,0
W6910,HWVehicles,0
W6910,HWCategory,0
W6910,HWBrand,0
W6910,HWBoys,0
W6910,HWAges,0
